,State,Step,Susceptible,Infected,Removed,Dead,GDP Drop
93,Hawaii,93,630000,15000,765000,5000,0.003109540636042403
94,Hawaii,94,640000,5000,765000,5000,0.003109540636042403
95,Hawaii,95,635000,0,775000,5000,0.003109540636042403
96,Hawaii,96,650000,0,760000,5000,0.003109540636042403
97,Hawaii,97,655000,0,755000,5000,0.003109540636042403
98,Hawaii,98,665000,5000,740000,5000,0.003109540636042403
99,Hawaii,99,695000,0,715000,5000,0.002968197879858657
0,New Hampshire,0,1230000,0,125000,,0.04177121771217709
1,New Hampshire,1,1150000,80000,125000,,0.03690036900369
2,New Hampshire,2,1105000,125000,125000,,0.03321033210332103
3,New Hampshire,3,1080000,150000,125000,,0.02892988929889301
4,New Hampshire,4,1065000,165000,125000,,0.024649446494464964
5,New Hampshire,5,1045000,185000,125000,,0.022140221402214038
6,New Hampshire,6,1025000,205000,125000,,0.01874538745387455
7,New Hampshire,7,1000000,230000,125000,,0.016531365313653148
8,New Hampshire,8,970000,260000,125000,,0.015202952029520305
9,New Hampshire,9,965000,255000,135000,,0.01269372693726938
10,New Hampshire,10,925000,290000,140000,,0.011808118081180818
11,New Hampshire,11,895000,310000,150000,,0.010774907749077496
12,New Hampshire,12,865000,330000,160000,,0.010184501845018457
13,New Hampshire,13,850000,335000,170000,,0.009151291512915135
14,New Hampshire,14,830000,345000,180000,,0.008265682656826572
15,New Hampshire,15,810000,345000,200000,,0.00723247232472325
16,New Hampshire,16,795000,355000,205000,,0.006494464944649449
17,New Hampshire,17,775000,355000,225000,,0.006199261992619927
18,New Hampshire,18,755000,335000,265000,,0.005756457564575647
19,New Hampshire,19,740000,330000,285000,,0.005756457564575647
20,New Hampshire,20,730000,280000,345000,,0.005461254612546126
21,New Hampshire,21,720000,235000,400000,,0.005313653136531367
22,New Hampshire,22,705000,220000,430000,,0.005166051660516606
23,New Hampshire,23,690000,220000,445000,,0.005166051660516606
24,New Hampshire,24,675000,180000,500000,,0.005166051660516606
25,New Hampshire,25,660000,140000,555000,,0.005166051660516606
26,New Hampshire,26,655000,105000,595000,,0.005018450184501846
27,New Hampshire,27,655000,95000,605000,,0.005018450184501846
28,New Hampshire,28,645000,85000,625000,,0.005018450184501846
29,New Hampshire,29,635000,75000,645000,,0.005018450184501846
30,New Hampshire,30,625000,70000,660000,,0.005018450184501846
31,New Hampshire,31,615000,35000,705000,,0.005018450184501846
32,New Hampshire,32,610000,35000,710000,,0.0048708487084870855
33,New Hampshire,33,605000,35000,715000,,0.0048708487084870855
34,New Hampshire,34,585000,35000,735000,,0.0048708487084870855
35,New Hampshire,35,580000,15000,760000,,0.0048708487084870855
36,New Hampshire,36,565000,10000,780000,,0.0048708487084870855
37,New Hampshire,37,545000,25000,785000,,0.0048708487084870855
38,New Hampshire,38,530000,20000,805000,,0.0048708487084870855
39,New Hampshire,39,525000,15000,815000,,0.0048708487084870855
40,New Hampshire,40,520000,5000,830000,,0.0048708487084870855
41,New Hampshire,41,520000,5000,830000,,0.0048708487084870855
42,New Hampshire,42,520000,10000,825000,,0.0048708487084870855
43,New Hampshire,43,515000,0,840000,,0.0048708487084870855
44,New Hampshire,44,505000,5000,845000,,0.0048708487084870855
45,New Hampshire,45,505000,0,850000,,0.0048708487084870855
46,New Hampshire,46,510000,0,845000,,0.0048708487084870855
47,New Hampshire,47,515000,0,840000,,0.0048708487084870855
48,New Hampshire,48,515000,0,840000,,0.004723247232472326
49,New Hampshire,49,510000,0,845000,,0.004723247232472326
50,New Hampshire,50,505000,0,850000,,0.004575645756457566
51,New Hampshire,51,505000,0,850000,,0.004575645756457566
52,New Hampshire,52,505000,0,850000,,0.004575645756457566
53,New Hampshire,53,505000,0,850000,,0.004575645756457566
54,New Hampshire,54,500000,5000,850000,,0.004575645756457566
55,New Hampshire,55,500000,0,855000,,0.004575645756457566
56,New Hampshire,56,495000,0,860000,,0.004575645756457566
57,New Hampshire,57,490000,5000,860000,,0.004575645756457566
58,New Hampshire,58,490000,0,865000,,0.004575645756457566
59,New Hampshire,59,495000,0,860000,,0.004575645756457566
60,New Hampshire,60,495000,0,860000,,0.004575645756457566
61,New Hampshire,61,500000,0,855000,,0.004575645756457566
62,New Hampshire,62,495000,5000,855000,,0.004575645756457566
63,New Hampshire,63,495000,0,860000,,0.004575645756457566
64,New Hampshire,64,505000,0,850000,,0.004575645756457566
65,New Hampshire,65,505000,5000,845000,,0.004575645756457566
66,New Hampshire,66,505000,0,850000,,0.004575645756457566
67,New Hampshire,67,510000,0,845000,,0.004575645756457566
68,New Hampshire,68,510000,0,845000,,0.004575645756457566
69,New Hampshire,69,510000,0,845000,,0.004575645756457566
70,New Hampshire,70,505000,5000,845000,,0.004575645756457566
71,New Hampshire,71,515000,0,840000,,0.004575645756457566
72,New Hampshire,72,510000,5000,840000,,0.004575645756457566
73,New Hampshire,73,510000,0,845000,,0.004575645756457566
74,New Hampshire,74,515000,0,840000,,0.004575645756457566
75,New Hampshire,75,520000,0,835000,,0.004575645756457566
76,New Hampshire,76,530000,0,825000,,0.004575645756457566
77,New Hampshire,77,535000,0,820000,,0.004575645756457566
78,New Hampshire,78,535000,5000,815000,,0.004575645756457566
79,New Hampshire,79,540000,0,815000,,0.004575645756457566
80,New Hampshire,80,540000,0,815000,,0.004575645756457566
81,New Hampshire,81,545000,0,810000,,0.004575645756457566
82,New Hampshire,82,550000,0,805000,,0.004575645756457566
83,New Hampshire,83,555000,0,800000,,0.004575645756457566
84,New Hampshire,84,550000,5000,800000,,0.004575645756457566
85,New Hampshire,85,555000,0,800000,,0.004575645756457566
86,New Hampshire,86,570000,5000,780000,,0.004575645756457566
87,New Hampshire,87,565000,0,790000,,0.004575645756457566
88,New Hampshire,88,565000,0,790000,,0.004575645756457566
89,New Hampshire,89,570000,0,785000,,0.004575645756457566
90,New Hampshire,90,580000,0,775000,,0.004575645756457566
91,New Hampshire,91,575000,0,780000,,0.004575645756457566
92,New Hampshire,92,560000,10000,785000,,0.004575645756457566
93,New Hampshire,93,570000,0,785000,,0.004575645756457566
94,New Hampshire,94,580000,0,775000,,0.004575645756457566
95,New Hampshire,95,580000,5000,770000,,0.004575645756457566
96,New Hampshire,96,580000,0,775000,,0.004428044280442805
97,New Hampshire,97,580000,10000,765000,,0.004280442804428044
98,New Hampshire,98,575000,5000,775000,,0.004280442804428044
99,New Hampshire,99,590000,0,765000,,0.004280442804428044
0,Maine,0,1265000,15000,60000,,0.03895522388059696
1,Maine,1,1255000,25000,60000,,0.034029850746268644
2,Maine,2,1225000,55000,60000,,0.029850746268656737
3,Maine,3,1190000,90000,60000,,0.02552238805970151
4,Maine,4,1175000,105000,60000,,0.022388059701492553
5,Maine,5,1145000,135000,60000,,0.019701492537313448
6,Maine,6,1095000,185000,60000,,0.01701492537313434
7,Maine,7,1050000,230000,60000,,0.014626865671641799
8,Maine,8,1015000,265000,60000,,0.013134328358208961
9,Maine,9,985000,280000,75000,,0.011641791044776124
10,Maine,10,945000,320000,75000,,0.009402985074626872
11,Maine,11,925000,335000,80000,,0.008656716417910453
12,Maine,12,895000,355000,90000,,0.00776119402985075
13,Maine,13,875000,370000,95000,,0.006865671641791048
14,Maine,14,825000,410000,105000,,0.006119402985074628
15,Maine,15,795000,420000,125000,,0.005671641791044778
16,Maine,16,775000,420000,145000,,0.00537313432835821
17,Maine,17,755000,405000,180000,,0.0047761194029850755
18,Maine,18,745000,395000,200000,,0.0047761194029850755
19,Maine,19,725000,390000,225000,,0.004626865671641791
20,Maine,20,705000,380000,255000,,0.0038805970149253725
21,Maine,21,685000,350000,305000,,0.0038805970149253725
22,Maine,22,670000,315000,355000,,0.003731343283582089
23,Maine,23,670000,285000,385000,,0.003731343283582089
24,Maine,24,655000,260000,425000,,0.0032835820895522386
25,Maine,25,645000,230000,465000,,0.0032835820895522386
26,Maine,26,640000,195000,505000,,0.0032835820895522386
27,Maine,27,620000,185000,535000,,0.0032835820895522386
28,Maine,28,610000,150000,580000,,0.0032835820895522386
29,Maine,29,610000,90000,640000,,0.0032835820895522386
30,Maine,30,600000,85000,655000,,0.0032835820895522386
31,Maine,31,590000,65000,685000,,0.0032835820895522386
32,Maine,32,575000,55000,710000,,0.0032835820895522386
33,Maine,33,570000,35000,735000,,0.0032835820895522386
34,Maine,34,565000,25000,750000,,0.0032835820895522386
35,Maine,35,560000,10000,770000,,0.0032835820895522386
36,Maine,36,560000,5000,775000,,0.0032835820895522386
37,Maine,37,550000,5000,785000,,0.0032835820895522386
38,Maine,38,550000,0,790000,,0.003134328358208955
39,Maine,39,555000,0,785000,,0.003134328358208955
40,Maine,40,535000,5000,800000,,0.003134328358208955
41,Maine,41,530000,5000,805000,,0.003134328358208955
42,Maine,42,530000,0,810000,,0.003134328358208955
43,Maine,43,525000,0,815000,,0.003134328358208955
44,Maine,44,525000,0,815000,,0.003134328358208955
45,Maine,45,530000,0,810000,,0.003134328358208955
46,Maine,46,525000,0,815000,,0.003134328358208955
47,Maine,47,515000,5000,820000,,0.003134328358208955
48,Maine,48,510000,0,830000,,0.003134328358208955
49,Maine,49,505000,5000,830000,,0.003134328358208955
50,Maine,50,510000,0,830000,,0.003134328358208955
51,Maine,51,510000,0,830000,,0.003134328358208955
52,Maine,52,505000,0,835000,,0.003134328358208955
53,Maine,53,505000,0,835000,,0.003134328358208955
54,Maine,54,505000,0,835000,,0.003134328358208955
55,Maine,55,500000,5000,835000,,0.003134328358208955
56,Maine,56,500000,0,840000,,0.003134328358208955
57,Maine,57,500000,0,840000,,0.003134328358208955
58,Maine,58,500000,0,840000,,0.003134328358208955
59,Maine,59,515000,0,825000,,0.003134328358208955
60,Maine,60,520000,0,820000,,0.003134328358208955
61,Maine,61,510000,10000,820000,,0.003134328358208955
62,Maine,62,510000,0,830000,,0.003134328358208955
63,Maine,63,510000,0,830000,,0.003134328358208955
64,Maine,64,515000,0,825000,,0.003134328358208955
65,Maine,65,515000,0,825000,,0.003134328358208955
66,Maine,66,515000,5000,820000,,0.003134328358208955
67,Maine,67,505000,5000,830000,,0.003134328358208955
68,Maine,68,505000,5000,830000,,0.003134328358208955
69,Maine,69,515000,0,825000,,0.003134328358208955
70,Maine,70,520000,5000,815000,,0.003134328358208955
71,Maine,71,525000,0,815000,,0.003134328358208955
72,Maine,72,515000,10000,815000,,0.003134328358208955
73,Maine,73,515000,5000,820000,,0.003134328358208955
74,Maine,74,515000,0,825000,,0.003134328358208955
75,Maine,75,525000,0,815000,,0.003134328358208955
76,Maine,76,525000,0,815000,,0.003134328358208955
77,Maine,77,530000,0,810000,,0.003134328358208955
78,Maine,78,545000,0,795000,,0.003134328358208955
79,Maine,79,535000,5000,800000,,0.003134328358208955
80,Maine,80,540000,0,800000,,0.003134328358208955
81,Maine,81,540000,0,800000,,0.003134328358208955
82,Maine,82,540000,0,800000,,0.003134328358208955
83,Maine,83,545000,0,795000,,0.003134328358208955
84,Maine,84,540000,5000,795000,,0.003134328358208955
85,Maine,85,540000,0,800000,,0.003134328358208955
86,Maine,86,545000,0,795000,,0.003134328358208955
87,Maine,87,530000,10000,800000,,0.003134328358208955
88,Maine,88,530000,0,810000,,0.003134328358208955
89,Maine,89,540000,0,800000,,0.003134328358208955
90,Maine,90,540000,5000,795000,,0.003134328358208955
91,Maine,91,560000,0,780000,,0.003134328358208955
92,Maine,92,560000,10000,770000,,0.003134328358208955
93,Maine,93,565000,0,775000,,0.003134328358208955
94,Maine,94,560000,0,780000,,0.003134328358208955
95,Maine,95,565000,0,775000,,0.003134328358208955
96,Maine,96,565000,5000,770000,,0.003134328358208955
97,Maine,97,570000,0,770000,,0.003134328358208955
98,Maine,98,565000,5000,770000,,0.0029850746268656712
99,Maine,99,560000,20000,760000,,0.0029850746268656712
0,Montana,0,620000,60000,385000,,0.04338028169014084
1,Montana,1,605000,75000,385000,,0.04056338028169017
2,Montana,2,600000,80000,385000,,0.03737089201877937
3,Montana,3,590000,90000,385000,,0.034178403755868565
4,Montana,4,580000,100000,385000,,0.031924882629108
5,Montana,5,565000,115000,385000,,0.03023474178403758
6,Montana,6,555000,125000,385000,,0.028732394366197206
7,Montana,7,545000,135000,385000,,0.027230046948356828
8,Montana,8,525000,155000,385000,,0.025352112676056353
9,Montana,9,510000,165000,390000,,0.022535211267605645
10,Montana,10,500000,175000,390000,,0.02140845070422536
11,Montana,11,485000,180000,400000,,0.02009389671361503
12,Montana,12,465000,195000,405000,,0.019906103286384987
13,Montana,13,450000,195000,420000,,0.019718309859154938
14,Montana,14,440000,185000,440000,,0.01896713615023475
15,Montana,15,435000,185000,445000,,0.018779342723004702
16,Montana,16,425000,185000,455000,,0.018591549295774657
17,Montana,17,415000,175000,475000,,0.018215962441314563
18,Montana,18,400000,165000,500000,,0.01802816901408452
19,Montana,19,385000,160000,520000,,0.01802816901408452
20,Montana,20,380000,140000,545000,,0.01802816901408452
21,Montana,21,380000,125000,560000,,0.01802816901408452
22,Montana,22,370000,120000,575000,,0.01765258215962442
23,Montana,23,365000,115000,585000,,0.01765258215962442
24,Montana,24,360000,100000,605000,,0.01765258215962442
25,Montana,25,355000,75000,635000,,0.017464788732394376
26,Montana,26,355000,60000,650000,,0.017276995305164328
27,Montana,27,355000,40000,670000,,0.017276995305164328
28,Montana,28,355000,30000,680000,,0.017276995305164328
29,Montana,29,355000,20000,690000,,0.017276995305164328
30,Montana,30,355000,15000,695000,,0.017276995305164328
31,Montana,31,350000,10000,705000,,0.017276995305164328
32,Montana,32,350000,0,715000,,0.017276995305164328
33,Montana,33,350000,0,715000,,0.017276995305164328
34,Montana,34,345000,5000,715000,,0.017276995305164328
35,Montana,35,340000,5000,720000,,0.017276995305164328
36,Montana,36,335000,10000,720000,,0.017276995305164328
37,Montana,37,330000,5000,730000,,0.017276995305164328
38,Montana,38,335000,5000,725000,,0.017276995305164328
39,Montana,39,330000,5000,730000,,0.017089201877934283
40,Montana,40,330000,5000,730000,,0.017089201877934283
41,Montana,41,330000,0,735000,,0.017089201877934283
42,Montana,42,330000,0,735000,,0.016901408450704234
43,Montana,43,325000,0,740000,,0.016901408450704234
44,Montana,44,315000,5000,745000,,0.016901408450704234
45,Montana,45,300000,5000,760000,,0.016901408450704234
46,Montana,46,300000,0,765000,,0.016901408450704234
47,Montana,47,295000,0,770000,,0.016901408450704234
48,Montana,48,300000,0,765000,,0.016901408450704234
49,Montana,49,300000,0,765000,,0.016901408450704234
50,Montana,50,290000,0,775000,,0.016901408450704234
51,Montana,51,290000,0,775000,,0.016901408450704234
52,Montana,52,295000,0,770000,,0.016713615023474186
53,Montana,53,285000,10000,770000,,0.016713615023474186
54,Montana,54,285000,0,780000,,0.016713615023474186
55,Montana,55,280000,0,785000,,0.01652582159624414
56,Montana,56,275000,0,790000,,0.01652582159624414
57,Montana,57,270000,5000,790000,,0.01652582159624414
58,Montana,58,270000,0,795000,,0.01652582159624414
59,Montana,59,270000,0,795000,,0.01652582159624414
60,Montana,60,270000,0,795000,,0.01652582159624414
61,Montana,61,270000,0,795000,,0.01652582159624414
62,Montana,62,270000,0,795000,,0.01652582159624414
63,Montana,63,270000,0,795000,,0.01652582159624414
64,Montana,64,265000,0,800000,,0.01652582159624414
65,Montana,65,265000,0,800000,,0.01652582159624414
66,Montana,66,270000,0,795000,,0.01652582159624414
67,Montana,67,270000,0,795000,,0.01652582159624414
68,Montana,68,270000,0,795000,,0.01652582159624414
69,Montana,69,270000,0,795000,,0.01652582159624414
70,Montana,70,270000,0,795000,,0.01652582159624414
71,Montana,71,270000,0,795000,,0.01652582159624414
72,Montana,72,265000,5000,795000,,0.01652582159624414
73,Montana,73,270000,0,795000,,0.01652582159624414
74,Montana,74,270000,0,795000,,0.01652582159624414
75,Montana,75,270000,0,795000,,0.01652582159624414
76,Montana,76,265000,5000,795000,,0.01652582159624414
77,Montana,77,270000,0,795000,,0.01652582159624414
78,Montana,78,270000,5000,790000,,0.016338028169014092
79,Montana,79,280000,0,785000,,0.016338028169014092
80,Montana,80,290000,0,775000,,0.016338028169014092
81,Montana,81,295000,0,770000,,0.016338028169014092
82,Montana,82,295000,0,770000,,0.016338028169014092
83,Montana,83,295000,0,770000,,0.016150234741784047
84,Montana,84,305000,0,760000,,0.015962441314554
85,Montana,85,315000,0,750000,,0.015586854460093906
86,Montana,86,325000,5000,735000,,0.015586854460093906
87,Montana,87,340000,0,725000,,0.015211267605633813
88,Montana,88,340000,0,725000,,0.015023474178403764
89,Montana,89,330000,5000,730000,,0.014835680751173717
90,Montana,90,335000,0,730000,,0.014835680751173717
91,Montana,91,330000,0,735000,,0.014460093896713624
92,Montana,92,330000,0,735000,,0.014084507042253527
93,Montana,93,330000,0,735000,,0.014084507042253527
94,Montana,94,330000,0,735000,,0.014084507042253527
95,Montana,95,330000,5000,730000,,0.01389671361502348
96,Montana,96,335000,0,730000,,0.01389671361502348
97,Montana,97,360000,0,705000,,0.01389671361502348
98,Montana,98,355000,5000,705000,,0.01389671361502348
99,Montana,99,370000,0,695000,,0.01389671361502348
0,Rhode Island,0,660000,60000,335000,,0.036398104265402874
1,Rhode Island,1,645000,75000,335000,,0.03260663507109007
2,Rhode Island,2,630000,90000,335000,,0.030710900473933673
3,Rhode Island,3,615000,105000,335000,,0.027867298578199074
4,Rhode Island,4,605000,115000,335000,,0.02445497630331755
5,Rhode Island,5,575000,145000,335000,,0.022748815165876794
6,Rhode Island,6,565000,155000,335000,,0.021611374407582953
7,Rhode Island,7,540000,175000,340000,,0.020094786729857834
8,Rhode Island,8,520000,195000,340000,,0.019336492890995274
9,Rhode Island,9,485000,225000,345000,,0.018388625592417072
10,Rhode Island,10,485000,220000,350000,,0.017251184834123235
11,Rhode Island,11,475000,225000,355000,,0.016113744075829394
12,Rhode Island,12,470000,215000,370000,,0.015545023696682474
13,Rhode Island,13,470000,210000,375000,,0.015355450236966835
14,Rhode Island,14,465000,210000,380000,,0.014786729857819914
15,Rhode Island,15,460000,205000,390000,,0.014407582938388635
16,Rhode Island,16,445000,210000,400000,,0.013649289099526075
17,Rhode Island,17,445000,185000,425000,,0.013080568720379155
18,Rhode Island,18,435000,180000,440000,,0.012890995260663514
19,Rhode Island,19,425000,185000,445000,,0.012701421800947875
20,Rhode Island,20,415000,165000,475000,,0.012511848341232234
21,Rhode Island,21,415000,135000,505000,,0.012511848341232234
22,Rhode Island,22,415000,125000,515000,,0.012511848341232234
23,Rhode Island,23,415000,110000,530000,,0.012511848341232234
24,Rhode Island,24,410000,115000,530000,,0.012511848341232234
25,Rhode Island,25,405000,95000,555000,,0.012322274881516595
26,Rhode Island,26,405000,80000,570000,,0.012322274881516595
27,Rhode Island,27,410000,75000,570000,,0.012322274881516595
28,Rhode Island,28,410000,65000,580000,,0.011943127962085314
29,Rhode Island,29,405000,55000,595000,,0.011943127962085314
30,Rhode Island,30,405000,50000,600000,,0.011753554502369675
31,Rhode Island,31,395000,40000,620000,,0.011753554502369675
32,Rhode Island,32,390000,30000,635000,,0.011753554502369675
33,Rhode Island,33,390000,15000,650000,,0.011753554502369675
34,Rhode Island,34,395000,10000,650000,,0.011753554502369675
35,Rhode Island,35,395000,10000,650000,,0.011753554502369675
36,Rhode Island,36,390000,5000,660000,,0.011753554502369675
37,Rhode Island,37,385000,0,670000,,0.011753554502369675
38,Rhode Island,38,385000,0,670000,,0.011753554502369675
39,Rhode Island,39,385000,0,670000,,0.011753554502369675
40,Rhode Island,40,380000,0,675000,,0.011753554502369675
41,Rhode Island,41,380000,0,675000,,0.011753554502369675
42,Rhode Island,42,385000,0,670000,,0.011753554502369675
43,Rhode Island,43,385000,0,670000,,0.011753554502369675
44,Rhode Island,44,385000,0,670000,,0.011753554502369675
45,Rhode Island,45,375000,5000,675000,,0.011753554502369675
46,Rhode Island,46,370000,0,685000,,0.011753554502369675
47,Rhode Island,47,370000,0,685000,,0.011753554502369675
48,Rhode Island,48,370000,0,685000,,0.011753554502369675
49,Rhode Island,49,370000,0,685000,,0.011753554502369675
50,Rhode Island,50,375000,0,680000,,0.011753554502369675
51,Rhode Island,51,375000,0,680000,,0.011753554502369675
52,Rhode Island,52,380000,0,675000,,0.011753554502369675
53,Rhode Island,53,380000,0,675000,,0.011563981042654034
54,Rhode Island,54,375000,5000,675000,,0.011563981042654034
55,Rhode Island,55,370000,5000,680000,,0.011374407582938395
56,Rhode Island,56,365000,0,690000,,0.011374407582938395
57,Rhode Island,57,365000,0,690000,,0.011374407582938395
58,Rhode Island,58,360000,0,695000,,0.011374407582938395
59,Rhode Island,59,360000,0,695000,,0.011374407582938395
60,Rhode Island,60,360000,0,695000,,0.011374407582938395
61,Rhode Island,61,360000,0,695000,,0.011374407582938395
62,Rhode Island,62,360000,5000,690000,,0.011374407582938395
63,Rhode Island,63,360000,0,695000,,0.011374407582938395
64,Rhode Island,64,365000,5000,685000,,0.011184834123222754
65,Rhode Island,65,360000,5000,690000,,0.011184834123222754
66,Rhode Island,66,360000,0,695000,,0.011184834123222754
67,Rhode Island,67,360000,0,695000,,0.011184834123222754
68,Rhode Island,68,365000,0,690000,,0.011184834123222754
69,Rhode Island,69,370000,0,685000,,0.011184834123222754
70,Rhode Island,70,365000,5000,685000,,0.011184834123222754
71,Rhode Island,71,370000,0,685000,,0.011184834123222754
72,Rhode Island,72,370000,0,685000,,0.011184834123222754
73,Rhode Island,73,365000,5000,685000,,0.011184834123222754
74,Rhode Island,74,365000,0,690000,,0.011184834123222754
75,Rhode Island,75,370000,0,685000,,0.011184834123222754
76,Rhode Island,76,370000,0,685000,,0.011184834123222754
77,Rhode Island,77,370000,0,685000,,0.011184834123222754
78,Rhode Island,78,370000,0,685000,,0.011184834123222754
79,Rhode Island,79,385000,0,670000,,0.011184834123222754
80,Rhode Island,80,395000,0,660000,,0.011184834123222754
81,Rhode Island,81,400000,0,655000,,0.010995260663507115
82,Rhode Island,82,400000,0,655000,,0.010616113744075834
83,Rhode Island,83,415000,0,640000,,0.010616113744075834
84,Rhode Island,84,415000,0,640000,,0.010426540284360195
85,Rhode Island,85,415000,0,640000,,0.010426540284360195
86,Rhode Island,86,425000,5000,625000,,0.010426540284360195
87,Rhode Island,87,415000,10000,630000,,0.010236966824644554
88,Rhode Island,88,420000,0,635000,,0.010236966824644554
89,Rhode Island,89,425000,0,630000,,0.010236966824644554
90,Rhode Island,90,430000,0,625000,,0.010047393364928915
91,Rhode Island,91,430000,0,625000,,0.010047393364928915
92,Rhode Island,92,435000,0,620000,,0.010047393364928915
93,Rhode Island,93,440000,0,615000,,0.009857819905213274
94,Rhode Island,94,430000,15000,610000,,0.009857819905213274
95,Rhode Island,95,445000,0,610000,,0.009668246445497635
96,Rhode Island,96,440000,0,615000,,0.009478672985781995
97,Rhode Island,97,440000,0,615000,,0.009478672985781995
98,Rhode Island,98,435000,15000,605000,,0.009289099526066354
99,Rhode Island,99,460000,0,595000,,0.009099526066350715
0,Delaware,0,710000,10000,250000,,0.03670103092783508
1,Delaware,1,685000,35000,250000,,0.03340206185567013
2,Delaware,2,665000,55000,250000,,0.030309278350515487
3,Delaware,3,650000,70000,250000,,0.026597938144329918
4,Delaware,4,625000,95000,250000,,0.023505154639175276
5,Delaware,5,610000,105000,255000,,0.02144329896907218
6,Delaware,6,575000,135000,260000,,0.020412371134020633
7,Delaware,7,560000,150000,260000,,0.019381443298969084
8,Delaware,8,545000,165000,260000,,0.0175257731958763
9,Delaware,9,530000,180000,260000,,0.01670103092783506
10,Delaware,10,530000,180000,260000,,0.015257731958762896
11,Delaware,11,520000,185000,265000,,0.014845360824742276
12,Delaware,12,510000,185000,275000,,0.014226804123711346
13,Delaware,13,490000,195000,285000,,0.013195876288659801
14,Delaware,14,470000,205000,295000,,0.012989690721649492
15,Delaware,15,455000,210000,305000,,0.012371134020618563
16,Delaware,16,440000,220000,310000,,0.012164948453608253
17,Delaware,17,440000,215000,315000,,0.011752577319587634
18,Delaware,18,430000,205000,335000,,0.011340206185567015
19,Delaware,19,420000,195000,355000,,0.011134020618556706
20,Delaware,20,415000,190000,365000,,0.010927835051546398
21,Delaware,21,400000,195000,375000,,0.010721649484536088
22,Delaware,22,400000,180000,390000,,0.010515463917525779
23,Delaware,23,400000,155000,415000,,0.010515463917525779
24,Delaware,24,395000,140000,435000,,0.010309278350515469
25,Delaware,25,390000,130000,450000,,0.010309278350515469
26,Delaware,26,380000,95000,495000,,0.010309278350515469
27,Delaware,27,370000,65000,535000,,0.010309278350515469
28,Delaware,28,365000,70000,535000,,0.010309278350515469
29,Delaware,29,365000,55000,550000,,0.010309278350515469
30,Delaware,30,360000,50000,560000,,0.010309278350515469
31,Delaware,31,360000,45000,565000,,0.010309278350515469
32,Delaware,32,360000,35000,575000,,0.010309278350515469
33,Delaware,33,350000,30000,590000,,0.010309278350515469
34,Delaware,34,350000,25000,595000,,0.010309278350515469
35,Delaware,35,335000,15000,620000,,0.010309278350515469
36,Delaware,36,335000,5000,630000,,0.010309278350515469
37,Delaware,37,325000,10000,635000,,0.010309278350515469
38,Delaware,38,320000,0,650000,,0.010309278350515469
39,Delaware,39,320000,0,650000,,0.010309278350515469
40,Delaware,40,315000,0,655000,,0.010309278350515469
41,Delaware,41,315000,0,655000,,0.010309278350515469
42,Delaware,42,315000,0,655000,,0.010309278350515469
43,Delaware,43,310000,0,660000,,0.010309278350515469
44,Delaware,44,320000,0,650000,,0.010309278350515469
45,Delaware,45,310000,5000,655000,,0.010309278350515469
46,Delaware,46,310000,0,660000,,0.010309278350515469
47,Delaware,47,315000,0,655000,,0.010309278350515469
48,Delaware,48,315000,0,655000,,0.01010309278350516
49,Delaware,49,315000,0,655000,,0.01010309278350516
50,Delaware,50,310000,5000,655000,,0.01010309278350516
51,Delaware,51,315000,0,655000,,0.01010309278350516
52,Delaware,52,310000,0,660000,,0.01010309278350516
53,Delaware,53,310000,0,660000,,0.01010309278350516
54,Delaware,54,305000,5000,660000,,0.01010309278350516
55,Delaware,55,305000,0,665000,,0.01010309278350516
56,Delaware,56,315000,0,655000,,0.01010309278350516
57,Delaware,57,315000,0,655000,,0.00989690721649485
58,Delaware,58,320000,0,650000,,0.00989690721649485
59,Delaware,59,320000,0,650000,,0.00989690721649485
60,Delaware,60,325000,0,645000,,0.00989690721649485
61,Delaware,61,320000,0,650000,,0.00989690721649485
62,Delaware,62,310000,0,660000,,0.00989690721649485
63,Delaware,63,305000,0,665000,,0.00989690721649485
64,Delaware,64,305000,0,665000,,0.00989690721649485
65,Delaware,65,305000,0,665000,,0.00989690721649485
66,Delaware,66,295000,5000,670000,,0.00989690721649485
67,Delaware,67,305000,0,665000,,0.00989690721649485
68,Delaware,68,305000,5000,660000,,0.00989690721649485
69,Delaware,69,295000,0,675000,,0.00989690721649485
70,Delaware,70,290000,5000,675000,,0.00989690721649485
71,Delaware,71,290000,0,680000,,0.00989690721649485
72,Delaware,72,300000,0,670000,,0.00989690721649485
73,Delaware,73,305000,0,665000,,0.00989690721649485
74,Delaware,74,305000,0,665000,,0.00989690721649485
75,Delaware,75,310000,0,660000,,0.00969072164948454
76,Delaware,76,320000,0,650000,,0.00969072164948454
77,Delaware,77,320000,0,650000,,0.00948453608247423
78,Delaware,78,325000,0,645000,,0.00948453608247423
79,Delaware,79,320000,5000,645000,,0.00948453608247423
80,Delaware,80,325000,0,645000,,0.00948453608247423
81,Delaware,81,330000,0,640000,,0.00948453608247423
82,Delaware,82,330000,0,640000,,0.00948453608247423
83,Delaware,83,340000,0,630000,,0.00948453608247423
84,Delaware,84,345000,0,625000,,0.00948453608247423
85,Delaware,85,350000,0,620000,,0.009278350515463921
86,Delaware,86,350000,0,620000,,0.009278350515463921
87,Delaware,87,335000,15000,620000,,0.009278350515463921
88,Delaware,88,340000,5000,625000,,0.009072164948453613
89,Delaware,89,340000,0,630000,,0.009072164948453613
